gene,gains,losses,count,dist,loss_dist,gain_subsize,loss_subsize,gain_subsize_nofilter,loss_subsize_nofilter,gain_subsize_thresh,loss_subsize_thresh,root_state,gains_flow,losses_flow,gains_markov,losses_markov,gains_entropy,losses_entropy,gain_subsize_marginal,loss_subsize_marginal,gain_subsize_marginal_nofilter,loss_subsize_marginal_nofilter,gain_subsize_marginal_thresh,loss_subsize_marginal_thresh,gain_subsize_entropy,loss_subsize_entropy,gain_subsize_entropy_nofilter,loss_subsize_entropy_nofilter,gain_subsize_entropy_thresh,loss_subsize_entropy_thresh,dist_marginal,loss_dist_marginal,root_prob
narZ,0,8,467,0.03047,0.14227,0.17731000000000005,5.347689999999995,0.17731000000000005,5.842429999999996,0.17731000000000005,3.6968400000000052,1,4.205629343325564,7.58255712673674,0.11354230928909403,0.11466140975883296,2.253416046988749,3.475441885589431,0.22002142008354886,5.745935353683992,0.22237506735625356,5.797364932643747,0.2024274140795408,3.7144003535016332,0.17817669502224495,5.055064626752773,0.17991427962650186,5.093192791067335,0.1648818320560598,3.3904869195344034,0.03047,0.14227,0.9518721030586383
rtcB,0,6,467,0.03047,0.12662,0.14848,5.376519999999995,0.14848,5.8712599999999995,0.14848000000000006,4.483600000000001,1,3.121337601870321,5.955010162653746,0.10626733649097923,0.1444007813215791,2.1362503852631525,2.965108590072038,0.1554433659158485,5.810513407851683,0.15757509432875488,5.8621649056712375,0.13917527215655656,4.527494927887431,0.11769937088537549,5.112824874729378,0.11931198517432952,5.152084962610261,0.10523851479332182,4.120027192015184,0.03047,0.12662,0.959867334503722
group_10960,14,5,467,0.03047,0.11052000000000001,0.4405599999999998,5.084439999999997,0.4405599999999998,5.57918,0.44055999999999995,4.530410000000001,1,20.800321448136945,5.4408177398490585,0.2877935476736428,0.10239317015959795,13.551852929715395,2.2771334970333372,0.6717520613862519,5.2942047123812825,0.6740136643184483,5.3457263356815465,0.6549601493667018,4.350556316927785,0.4857948448909127,4.376100151144927,0.4874656302471793,4.414778993031273,0.4731026361474188,3.687048602633156,0.03047,0.11052000000000001,0.9569252875377386
ycjP,2,5,466,0.03047,0.06541,0.36533,5.159669999999993,0.48091000000000006,5.538829999999997,0.36533000000000015,5.031740000000001,1,2.936179129664949,5.036999134938714,0.1411265910525759,0.15040038028073754,1.796166443889699,2.7290639550059765,0.4817081649564965,5.4842486088110345,0.4864438724696467,5.533296127530348,0.4098327693262491,4.998819951543091,0.3651185361578034,5.199468475463141,0.3683887516931342,5.235751761374163,0.31466906057777727,4.842485711136036,0.03047,0.06541,0.8858281283342936
curA,7,2,466,0.03047,0.15399,0.2708500000000001,5.254149999999994,0.4045200000000001,5.615219999999998,0.27085,2.7585000000000033,1,8.66271521638787,2.3038318242002216,0.2857211431844576,0.08807048918947347,3.5748150196702553,1.567125258128772,0.5794508667555112,5.386505907012019,0.5849904622832001,5.434749537716793,0.5238622401153652,2.5163827040740907,0.3314022103834252,5.074220142331713,0.33368910050357753,5.106768323219427,0.31492464471230847,2.361752193267002,0.03047,0.15399,0.9814338179131381
group_15708,16,9,466,0.03047,0.0743,0.6136600000000003,4.911339999999998,0.6779200000000002,5.341819999999996,0.6136599999999998,4.722850000000002,1,22.401823147651122,9.968438464345361,0.46308366254848643,0.24208595524803117,10.094839451050863,5.441313312289087,0.9621160563125564,5.003840717454989,0.9694778552203884,5.0502621447796185,0.9113000983554801,4.474457496441738,0.4766519895838832,3.907166773879169,0.47872881660026645,3.9328263962303804,0.4596818279627378,3.6161014185301132,0.03047,0.06601,0.8666101184109135
gatD,13,7,466,0.03047,0.11052000000000001,0.4112099999999999,5.113789999999997,0.4112099999999999,5.60853,0.41120999999999985,4.559760000000001,1,21.739722682390266,6.446474055801451,0.3056837815955201,0.11418331926394545,13.609052302190685,2.533251495189043,0.6817968296259097,5.284159944141625,0.6843501752156428,5.335389824784354,0.6624573774558346,4.344152271695018,0.4816091612972802,4.27075594527754,0.48344640583888127,4.307935069422201,0.46740282335001654,3.6044523337630308,0.03047,0.11052000000000001,0.9514818260415208
gatY,13,7,466,0.03047,0.11052000000000001,0.41077999999999987,5.114219999999997,0.41077999999999987,5.60896,0.4107799999999998,4.56019,1,21.3717596295684,6.566453639304694,0.3032744040728716,0.11426666636932577,13.710160880196032,2.7297954727338216,0.6783593489677289,5.287597424799808,0.6809524444963897,5.3387875555036075,0.6587437243769024,4.3481406552299555,0.4818374485128427,4.272507028782851,0.4836952323939022,4.3094937106885505,0.46748248112692414,3.6089832975603855,0.03047,0.11052000000000001,0.9505958741560353
ypdC,2,5,466,0.03047,0.14767,0.15710000000000007,5.367899999999997,0.15710000000000007,5.862639999999998,0.15710000000000007,3.2900800000000023,1,3.8647409785453326,5.126051184390744,0.1174246553254617,0.09777332262829934,3.025029209424645,2.98592012833383,0.2092780726366891,5.756678701130847,0.21105057609247832,5.808689423907517,0.19613607297910554,3.283960751833084,0.18280508376446122,5.309851462206716,0.18419052660650193,5.351104987855393,0.1724189600817284,3.119695703059499,0.03047,0.14767,0.9662765818096858
hipA,2,12,465,0.03047,0.08979,0.5714300000000001,4.953569999999994,0.5714300000000001,5.448309999999995,0.57143,4.654910000000004,1,4.5289540125361105,12.129129754568932,0.1706813589662004,0.24384125169431378,2.2979314824990604,7.495532899862243,0.5153304077872346,5.450626365980298,0.5245274440223996,5.495212555977594,0.4344030629287038,4.8248172096051745,0.312427385038032,4.895489841778222,0.31459921270841135,4.916816578015125,0.301194459439133,4.525420258976257,0.03047,0.08979,0.8790130385805404
yidK,5,10,465,0.03047,0.046759999999999996,0.5938599999999998,4.931139999999996,0.7139,5.30584,0.5938599999999998,4.8702,1,9.152117272422545,9.886133936260563,0.25269170391231427,0.22671410985655782,4.755321259921431,6.37295219478045,0.7942868194392135,5.171669954328328,0.8043789067718109,5.215361093228193,0.7181276663683359,4.806872333631668,0.5067315816379506,4.444143428714713,0.5110389332412307,4.474765699391972,0.480119598451009,4.185057100227695,0.03047,0.03047,0.7047779080446988
yahJ,0,20,465,0.03047,0.10998,0.19632,5.328679999999994,0.31877000000000005,5.70097,0.19631999999999997,4.798460000000003,1,17.16700620030973,21.191270061636185,0.30971829399621564,0.4623245987804774,12.107912547699827,15.20088719631513,0.3343085199949802,5.631648253772556,0.3373393795207183,5.682400620479277,0.3094591732407409,4.715200446304416,0.22991044927936352,3.87937738882776,0.23199327030735892,3.9142546557217277,0.21283386043974292,3.2495901128932214,0.03047,0.10998,0.9436467512633349
group_16004,0,23,465,0.03047,0.12662,0.26438999999999996,5.260609999999997,0.26438999999999996,5.755349999999999,0.26438999999999996,4.367690000000005,1,20.979988664626568,24.85218234591852,0.45820552281232774,0.4554388790153195,12.29186037129926,12.79594049128454,0.4993695680297179,5.466587205737822,0.5039664858624556,5.515773514137546,0.4616804556652586,4.246718105254876,0.2883106391696033,3.2168628450489067,0.290971473643365,3.245333361553467,0.2664950459582892,2.510764627401117,0.03047,0.12662,0.9145287823964168
ynfE,3,24,465,0.03047,0.11102,0.20895,5.316049999999995,0.27321,5.746530000000001,0.20895,4.737870000000004,1,24.09420252369977,23.88650398340053,0.40649901226009827,0.4543485363100488,14.285574159977088,13.90566130252527,0.44509652394320937,5.5208602498243255,0.4490880869452924,5.570651913054704,0.41237058191658393,4.577359486114095,0.27650076998462986,3.431615512284515,0.2789697007571848,3.4624135153479814,0.25625855276590664,2.8480250570574284,0.03047,0.11102,0.9257842401489503
ydeT,2,22,465,0.03047,0.11102,0.18120999999999995,5.343789999999996,0.24547,5.774269999999997,0.18120999999999998,4.765610000000003,1,19.418718728143475,21.902565539734987,0.3507668973037511,0.41240361306017453,12.257124641212444,13.546654797101144,0.37560949094060386,5.590347282826923,0.37899451579062954,5.6407454842093605,0.34785642104221676,4.635353245493,0.24643799589959667,3.7085190507100685,0.24867549699201788,3.741832256859326,0.22809321943061028,3.0772680861051147,0.03047,0.11102,0.9370616995827852
yjfI,0,8,465,0.03047,0.16105000000000003,0.17232000000000006,5.352679999999996,0.23051000000000008,5.789229999999998,0.17232000000000003,2.528520000000002,1,0.6542314895771986,8.195338419061006,0.02073204757744861,0.12024192194517759,0.47422695922240843,6.139716715304527,0.14142550783332047,5.824531265934217,0.14263675308856077,5.877103246911438,0.12792046228841036,2.579908944396263,0.12516225192507308,5.647474166013518,0.1259925899075633,5.693181368530096,0.11717285127620722,2.527716048664141,0.03047,0.16105000000000003,0.9845592979086768
ykgO,1,23,464,0.03047,0.11102,0.3975600000000001,5.1274399999999964,0.46182000000000006,5.557919999999996,0.39756,4.549260000000003,1,16.569927011291455,20.321933816550445,0.4777935440464321,0.518006975955565,7.582345452489772,8.458199529323155,0.6100713687369885,5.355885405030554,0.6160604239231529,5.403679576076851,0.5611953512421611,4.451670920997222,0.27917611882985754,3.189531579962291,0.28214660676855396,3.2132385213794894,0.2548590536337971,2.7429859962206455,0.03047,0.11102,0.8887015532742825
ybhI,1,14,464,0.03047,0.14417,0.2744499999999999,5.250549999999994,0.33329000000000014,5.686450000000001,0.27445000000000014,3.494930000000003,1,9.685829526557562,13.228832028876555,0.270995984491866,0.367247245624501,6.2886904052265775,6.01497095069482,0.34591912957154514,5.620037644195993,0.349787997246222,5.669952002753777,0.3131475350788875,3.5586781085202626,0.22719786277674728,4.113595394496977,0.2296191964671482,4.144905341573944,0.20701176263766866,2.7241151619030246,0.03047,0.14417,0.9296348827675839
ykgM,1,23,464,0.03047,0.11102,0.3975600000000001,5.1274399999999964,0.46182000000000006,5.557919999999996,0.39756,4.549260000000003,1,16.569927011291455,20.321933816550445,0.4777935440464321,0.518006975955565,7.582345452489772,8.458199529323155,0.6100713687369885,5.355885405030554,0.6160604239231529,5.403679576076851,0.5611953512421611,4.451670920997222,0.27917611882985754,3.189531579962291,0.28214660676855396,3.2132385213794894,0.2548590536337971,2.7429859962206455,0.03047,0.11102,0.8887015532742825
ligB,0,13,464,0.03047,0.12662,0.27414999999999995,5.2508499999999945,0.27414999999999995,5.7455899999999955,0.27415,4.357930000000005,1,8.81112784057635,11.898336236414911,0.2944849094357907,0.29688425164257604,4.5119551754230525,3.5625440529629,0.38899007892390985,5.576966694843627,0.3930594009805813,5.6266805990194175,0.3574757771960105,4.357479278829036,0.19983104647048616,4.075784030393271,0.20231672096563025,4.106319569727429,0.18011623386852382,3.351438316630875,0.03047,0.12662,0.9230773143501436
sseB,6,25,464,0.03047,0.13083,0.45676,5.068239999999996,0.45676,5.562979999999999,0.4567599999999999,3.929340000000012,1,22.40695566347627,24.27336871804765,0.5207313480542061,0.5764043922675851,11.611495066000804,10.270866130956952,0.6103504662021776,5.355606307565344,0.6161367111375701,5.403603288862413,0.5629106356341056,3.9447016866836204,0.30805727493752016,3.0032971925300256,0.3109932908027065,3.027651484504692,0.28398558616767566,2.284225327965676,0.03047,0.13083,0.8924149875510443
yegI,6,9,463,0.03047,0.14392,0.24664000000000016,5.278359999999998,0.24664000000000016,5.773100000000001,0.2466400000000001,3.565660000000003,1,14.771176778787739,8.836798022010449,0.26333887933331274,0.16943916748024723,6.967974124367047,3.0555263552796394,0.4084127541069762,5.557544019660566,0.41108576943865194,5.608654230561351,0.386661455128835,3.4991590362466143,0.2783241053090676,4.334845062837528,0.28023495716896424,4.371382887541801,0.26274041832594797,2.802221481557928,0.03047,0.14392,0.9499279227221386
ydeS,2,22,463,0.03047,0.11102,0.18625999999999998,5.338739999999994,0.3093600000000001,5.710379999999997,0.18626000000000004,4.760560000000004,1,20.625077046997834,22.40094738869551,0.3837347067410762,0.49542826887803926,12.097816758595272,11.809747162632874,0.4191243911672385,5.546832382600298,0.42292529677936347,5.596814703220636,0.38796160690298814,4.599718857609124,0.2623250138843307,3.533204136016762,0.2647255818270922,3.564771864561047,0.24264328838362018,2.9350281752675964,0.03047,0.11102,0.9293291630424556
pitB,2,25,463,0.03047,0.1247,0.3403499999999999,5.184649999999994,0.3403499999999999,5.679389999999996,0.34034999999999993,4.409810000000006,1,23.004141487927516,24.20530023200103,0.5571933430798213,0.4809932689978696,11.211748222951185,8.30983754434484,0.6499527731303649,5.316004000637173,0.6558471098766223,5.363892890123377,0.6016253855552036,4.233269971543342,0.30062313144629715,2.853001103594429,0.30357801475328,2.877008228840964,0.27639652270622583,2.3097152157580862,0.03047,0.1247,0.8904071240766218
nfsA,1,25,463,0.03047,0.13329000000000002,0.20613999999999996,5.318859999999995,0.20613999999999996,5.813599999999997,0.20614,3.9339200000000076,1,22.63508044707108,26.277649492681675,0.4323623167424444,0.3889987812742405,13.30826007044668,15.106410429789717,0.4616196408654361,5.504337132902098,0.4658189461767332,5.553921053823262,0.4271904656030414,3.820911663823279,0.27932976794642733,3.3489273887333297,0.28186878694297546,3.378907232495462,0.2585129128843444,2.3306696745789206,0.03047,0.13329000000000002,0.9219216546596358
ydeR,1,22,463,0.03047,0.11102,0.28340000000000004,5.241599999999993,0.34766,5.672079999999996,0.2834000000000002,4.663420000000005,1,20.365809844474235,21.764371322277484,0.4042407194998305,0.496354612489817,11.090889796918644,10.977499081321405,0.44460795777062145,5.521348815996916,0.4486779678244994,5.571062032175499,0.41123884572065816,4.579334520779604,0.26881433968426843,3.4502933653753836,0.2713102694357249,3.4807799473882417,0.24835076381033935,2.8726039300464015,0.03047,0.11102,0.9243256617539691
dosC,3,10,462,0.03047,0.1247,0.23635,5.288649999999995,0.29454,5.7251999999999965,0.23635000000000006,4.513810000000003,1,13.665629388055192,7.7582515057752275,0.295849508674932,0.2412197128399716,5.355179474499189,3.122862941899452,0.4719366797815352,5.494020093985998,0.4753065591924501,5.544433440807546,0.4434391636167919,4.500487283121887,0.2057775487958881,4.3215791612971,0.20796481412303536,4.355170300365858,0.18760102845381074,3.676760290134858,0.03047,0.11772,0.9445823639530675
ygcO,11,5,462,0.03047,0.11102,0.4624599999999999,5.062539999999998,0.5267199999999999,5.4930200000000005,0.4624599999999998,4.484360000000005,1,15.98445646960528,5.133398117860702,0.3559774908907874,0.16422074106579657,10.713444742931197,1.8948586130831688,0.7636701901829752,5.2022865835845735,0.7664646232207006,5.253275376779309,0.7450174398504155,4.229230918908786,0.5844409721419247,4.408913828456274,0.5861483907777493,4.446181212225464,0.5724520795115032,3.6736895708322983,0.03047,0.11102,0.9411538448034268
ycjR,2,8,462,0.03047,0.06541,0.42077000000000003,5.104229999999992,0.5363500000000001,5.4833899999999955,0.4207700000000002,4.976300000000001,1,3.2414478437091856,8.165183192595645,0.15155769526235602,0.2133135487152017,1.6596954604206375,4.641524919856303,0.4866446940957985,5.479312079671741,0.49183325439111275,5.527906745608887,0.41412477414391974,4.9956845314827145,0.3235077233467892,5.105432929656311,0.32658205720900824,5.139308793590794,0.28230127407179373,4.764437449439891,0.03047,0.06541,0.8742048276400226
ompG,3,8,462,0.03047,0.06541,0.44284000000000007,5.082159999999993,0.5002300000000001,5.519509999999997,0.44284000000000023,4.954230000000001,1,4.0177451829478725,8.260240130840554,0.14504904731729001,0.16791809969311516,2.160080152510688,5.704567841827828,0.4828836425516165,5.483073131215912,0.48763768929048995,5.5321023107095,0.4214538731346899,4.9895907685466145,0.32142462322536747,5.1603924357908015,0.32432586873818203,5.196099522221931,0.28465319175761605,4.776659542979526,0.03047,0.06541,0.8646003952552049
yciE,4,3,462,0.03047,0.15267000000000003,0.3437699999999999,5.181229999999993,0.5356299999999999,5.484109999999996,0.34377,2.809430000000003,1,6.156233946379318,3.08266165888553,0.16861144684442195,0.13759767695921163,2.6787328628216964,1.2816313483237531,0.5776444565733437,5.388312317194186,0.5870898284133214,5.432650171586668,0.48556541608746207,2.6859971738956503,0.44565631585661064,4.969269022687423,0.4505173244449698,4.991667504128305,0.37788366257756284,2.495518144068114,0.03047,0.15267000000000003,0.9737925770145602
ecpR,1,24,462,0.03047,0.11102,0.38769,5.137309999999997,0.51014,5.509599999999997,0.3876900000000001,4.559130000000003,1,17.332310359869293,21.305661591023895,0.4826019456220896,0.5822577367335166,8.152049758045505,8.191647443754071,0.6040685115074969,5.361888262260038,0.6100279301681669,5.409712069831829,0.5552314732428866,4.455869376283812,0.28886886392505434,3.116658741673949,0.2918346216871168,3.140458946991128,0.2645572089562674,2.665577768914376,0.03047,0.11102,0.8893268777379325
ibsE,3,10,462,0.03047,0.10078999999999999,0.5512,4.973799999999994,0.6178100000000001,5.401929999999994,0.5512000000000001,4.533250000000004,1,11.710488125184098,7.060621131949553,0.3714521038765202,0.2558365181907046,4.392426680238705,2.6837945743531026,0.933577240184693,5.0323795335828425,0.961061931865335,5.058678068134662,0.7643624116463926,4.760637588353607,0.33509498782497843,4.206267885586163,0.338812085744698,4.216981634513894,0.31346049515933544,4.0818159821723725,0.03047,0.03047,0.7578580737480373
nanM,3,21,461,0.03047,0.11943000000000001,0.42193,5.103069999999995,0.42193,5.5978099999999955,0.42193,4.419970000000004,1,16.59968479868974,20.73304654116153,0.48971222595124564,0.45591284373028096,8.41993780630876,8.68198497880765,0.6173908860006875,5.348565887766843,0.6233650415985524,5.396374958401439,0.5685882331895932,4.352612326305231,0.29516433574693535,3.169295830569944,0.29813249306368717,3.1930494541704735,0.2708585423722164,2.6804346456644725,0.03047,0.11943000000000001,0.8887762395887098
ycjO,2,9,461,0.03047,0.06541,0.42876999999999993,5.096229999999992,0.48616,5.533579999999997,0.4287700000000001,4.968300000000002,1,3.081919145901006,9.25978985914161,0.13421791282990186,0.14721767569908564,1.4998319453020525,6.076882752959766,0.477118595309202,5.488838178458339,0.481316439799958,5.5384235602000444,0.4188666645353165,4.990467239360594,0.315488632448701,5.202071995053156,0.31803772089867016,5.240125278255672,0.2830666849388177,4.801232066376743,0.03047,0.06541,0.8788131069391076
yhbX,19,3,461,0.03047,0.07643,0.8367399999999999,4.688259999999996,0.8367399999999999,5.183000000000001,0.8367399999999998,4.481600000000002,1,23.240389114325012,4.277664063559893,0.49498908939116054,0.10933725117687793,10.930620099089685,2.127606663518877,1.2567953573222013,4.7091614164453315,1.2595625281914276,4.760177471808567,1.23878544491177,4.094790728728856,0.8039999023508304,3.93062649240562,0.8056250718971419,3.968366529882243,0.7928728254975546,3.473381353608581,0.03047,0.07643,0.939643266057704
yjfJ,4,10,460,0.03047,0.1247,0.3049500000000001,5.220049999999995,0.3049500000000001,5.714789999999997,0.30495000000000017,4.445210000000003,1,10.38515782780129,10.376059421433942,0.22088628781756808,0.21270277116892747,5.445229923294109,5.110408971692121,0.3857736887556839,5.580183085011854,0.3891842184575489,5.630555781542452,0.3589458290496234,4.435536501005504,0.28263335381696697,4.37492232771547,0.28488029111557445,4.408131326758058,0.2646946338873308,3.5956127066957126,0.03047,0.1247,0.9344621202095313
pgmB,3,9,460,0.03047,0.06541,0.45304000000000005,5.071959999999993,0.51043,5.509309999999996,0.4530400000000002,4.9440300000000015,1,4.857387454847012,9.072813677216388,0.12975237781378668,0.13293899522529917,3.4958882540860476,5.5750662947746745,0.5399129283782385,5.4260438453892945,0.5455115067505433,5.474228493249452,0.4717050772365037,4.9422377206391825,0.44212277720937326,5.063381891843556,0.4459263264312758,5.096128275952251,0.3877440280278121,4.705912215619991,0.03047,0.06541,0.8387939461321791
group_11035,7,19,460,0.03047,0.12595,0.4720200000000001,5.052979999999997,0.4720200000000001,5.547719999999999,0.4720200000000001,4.225200000000009,1,20.694273431697283,15.833734880446194,0.4949464686450725,0.28941865417871565,7.946158694008901,7.085536664045106,0.8770468443672004,5.088909929400339,0.88344934530312,5.136290654696881,0.8280494504774495,4.406485766627775,0.37852989338940624,3.5245920371854527,0.3815033677583866,3.5472721736487007,0.3546588503336617,3.1998103291314806,0.03047,0.09444000000000001,0.8799228529319217
nanC,3,22,460,0.03047,0.11943000000000001,0.43952,5.085479999999995,0.43952,5.580219999999995,0.43952,4.402380000000003,1,17.192901330491694,21.536631394636355,0.5086446941359494,0.47535115846640347,8.544687186013563,8.72258672235631,0.6422889158387185,5.323667857928818,0.6485233464155828,5.3712166535844155,0.5913591495381256,4.333029538157439,0.2993437878294905,3.0869011680885183,0.3023517873754628,3.1098430878945926,0.27470861660683277,2.6143898177218254,0.03047,0.11943000000000001,0.8839208109175396
